state,county,tract,NAME,GEO_ID,DP04_0089E,DP04_0134E,DP03_0005PE
32,003,002966,"Census Tract 29.66, Clark County, Nevada",1400000US32003002966,70500,830,10.9
32,003,002970,"Census Tract 29.70, Clark County, Nevada",1400000US32003002970,84600,899,6.8
32,003,002967,"Census Tract 29.67, Clark County, Nevada",1400000US32003002967,96500,878,7.5
32,003,002968,"Census Tract 29.68, Clark County, Nevada",1400000US32003002968,145200,1178,4.0
32,003,002969,"Census Tract 29.69, Clark County, Nevada",1400000US32003002969,86800,993,4.1
32,003,002974,"Census Tract 29.74, Clark County, Nevada",1400000US32003002974,157100,1090,2.9
32,003,002975,"Census Tract 29.75, Clark County, Nevada",1400000US32003002975,190700,991,6.1
32,003,002976,"Census Tract 29.76, Clark County, Nevada",1400000US32003002976,175200,1131,2.4
32,003,002977,"Census Tract 29.77, Clark County, Nevada",1400000US32003002977,265300,1576,3.0
32,003,002978,"Census Tract 29.78, Clark County, Nevada",1400000US32003002978,213900,1425,4.0
32,003,002979,"Census Tract 29.79, Clark County, Nevada",1400000US32003002979,251900,1104,4.2
32,003,002983,"Census Tract 29.83, Clark County, Nevada",1400000US32003002983,181900,1398,5.2
32,003,002985,"Census Tract 29.85, Clark County, Nevada",1400000US32003002985,204000,1394,4.7
32,003,002995,"Census Tract 29.95, Clark County, Nevada",1400000US32003002995,72900,743,11.2
32,003,002980,"Census Tract 29.80, Clark County, Nevada",1400000US32003002980,172200,1324,3.3
32,003,002981,"Census Tract 29.81, Clark County, Nevada",1400000US32003002981,155300,1261,3.0
32,003,002982,"Census Tract 29.82, Clark County, Nevada",1400000US32003002982,196600,1325,4.1
32,003,000302,"Census Tract 3.02, Clark County, Nevada",1400000US32003000302,104800,716,14.2
32,003,000513,"Census Tract 5.13, Clark County, Nevada",1400000US32003000513,82600,1058,7.3
32,003,000700,"Census Tract 7, Clark County, Nevada",1400000US32003000700,260800,606,1.8
32,003,001100,"Census Tract 11, Clark County, Nevada",1400000US32003001100,347400,532,9.8
32,003,001608,"Census Tract 16.08, Clark County, Nevada",1400000US32003001608,23300,882,5.5
32,003,005106,"Census Tract 51.06, Clark County, Nevada",1400000US32003005106,208900,980,5.7
32,003,004918,"Census Tract 49.18, Clark County, Nevada",1400000US32003004918,167300,1243,9.3
32,003,004923,"Census Tract 49.23, Clark County, Nevada",1400000US32003004923,160700,958,4.0
32,003,005108,"Census Tract 51.08, Clark County, Nevada",1400000US32003005108,153900,1006,6.6
32,003,005109,"Census Tract 51.09, Clark County, Nevada",1400000US32003005109,198200,1023,3.5
32,003,005319,"Census Tract 53.19, Clark County, Nevada",1400000US32003005319,196700,1441,7.6
32,003,005613,"Census Tract 56.13, Clark County, Nevada",1400000US32003005613,207500,1005,4.9
32,003,005705,"Census Tract 57.05, Clark County, Nevada",1400000US32003005705,175200,636,5.1
32,003,005902,"Census Tract 59.02, Clark County, Nevada",1400000US32003005902,119000,823,11.9
32,003,006203,"Census Tract 62.03, Clark County, Nevada",1400000US32003006203,104100,1111,13.2
32,003,006204,"Census Tract 62.04, Clark County, Nevada",1400000US32003006204,116600,1215,10.2
32,003,005818,"Census Tract 58.18, Clark County, Nevada",1400000US32003005818,77300,855,3.0
32,003,004907,"Census Tract 49.07, Clark County, Nevada",1400000US32003004907,219400,1383,6.6
32,003,004911,"Census Tract 49.11, Clark County, Nevada",1400000US32003004911,93600,858,15.5
32,003,001003,"Census Tract 10.03, Clark County, Nevada",1400000US32003001003,126400,981,3.7
32,003,001613,"Census Tract 16.13, Clark County, Nevada",1400000US32003001613,96800,875,8.2
32,003,001714,"Census Tract 17.14, Clark County, Nevada",1400000US32003001714,125000,1243,8.7
32,003,002000,"Census Tract 20, Clark County, Nevada",1400000US32003002000,216100,881,8.3
32,003,002505,"Census Tract 25.05, Clark County, Nevada",1400000US32003002505,86000,790,11.4
32,003,002826,"Census Tract 28.26, Clark County, Nevada",1400000US32003002826,155100,1343,8.7
32,003,002936,"Census Tract 29.36, Clark County, Nevada",1400000US32003002936,134900,992,5.4
32,003,002944,"Census Tract 29.44, Clark County, Nevada",1400000US32003002944,243000,1398,8.1
32,003,002956,"Census Tract 29.56, Clark County, Nevada",1400000US32003002956,374200,858,8.9
32,003,003001,"Census Tract 30.01, Clark County, Nevada",1400000US32003003001,127100,835,7.3
32,003,003303,"Census Tract 33.03, Clark County, Nevada",1400000US32003003303,155400,1106,9.1
32,003,003416,"Census Tract 34.16, Clark County, Nevada",1400000US32003003416,152900,1300,2.8
32,003,003418,"Census Tract 34.18, Clark County, Nevada",1400000US32003003418,129200,940,11.3
32,003,003421,"Census Tract 34.21, Clark County, Nevada",1400000US32003003421,124300,1018,10.9
32,003,003423,"Census Tract 34.23, Clark County, Nevada",1400000US32003003423,103500,839,11.6
32,003,003609,"Census Tract 36.09, Clark County, Nevada",1400000US32003003609,136100,1214,4.6
32,003,003610,"Census Tract 36.10, Clark County, Nevada",1400000US32003003610,129700,1272,8.7
32,003,003612,"Census Tract 36.12, Clark County, Nevada",1400000US32003003612,146300,1100,3.5
32,003,004707,"Census Tract 47.07, Clark County, Nevada",1400000US32003004707,115600,680,6.5
32,003,004709,"Census Tract 47.09, Clark County, Nevada",1400000US32003004709,81400,846,7.9
32,003,004914,"Census Tract 49.14, Clark County, Nevada",1400000US32003004914,153700,1023,9.5
32,003,004924,"Census Tract 49.24, Clark County, Nevada",1400000US32003004924,102400,970,8.2
32,003,005006,"Census Tract 50.06, Clark County, Nevada",1400000US32003005006,54200,813,9.9
32,003,005104,"Census Tract 51.04, Clark County, Nevada",1400000US32003005104,144500,1128,10.8
32,003,005321,"Census Tract 53.21, Clark County, Nevada",1400000US32003005321,217700,1575,6.9
32,003,002984,"Census Tract 29.84, Clark County, Nevada",1400000US32003002984,212300,1513,1.5
32,003,002996,"Census Tract 29.96, Clark County, Nevada",1400000US32003002996,90500,741,6.5
32,003,005607,"Census Tract 56.07, Clark County, Nevada",1400000US32003005607,120800,822,7.7
32,003,005704,"Census Tract 57.04, Clark County, Nevada",1400000US32003005704,124400,692,4.3
32,003,005807,"Census Tract 58.07, Clark County, Nevada",1400000US32003005807,231400,1064,6.5
32,003,005813,"Census Tract 58.13, Clark County, Nevada",1400000US32003005813,207000,1123,7.5
32,003,006202,"Census Tract 62.02, Clark County, Nevada",1400000US32003006202,93500,1010,12.4
32,003,000204,"Census Tract 2.04, Clark County, Nevada",1400000US32003000204,224700,1394,5.3
32,003,000515,"Census Tract 5.15, Clark County, Nevada",1400000US32003000515,68600,945,10.8
32,003,000518,"Census Tract 5.18, Clark County, Nevada",1400000US32003000518,62900,825,11.0
32,003,001609,"Census Tract 16.09, Clark County, Nevada",1400000US32003001609,100400,1211,6.6
32,003,000900,"Census Tract 9, Clark County, Nevada",1400000US32003000900,245500,708,6.4
32,003,001612,"Census Tract 16.12, Clark County, Nevada",1400000US32003001612,41300,804,14.8
32,003,002941,"Census Tract 29.41, Clark County, Nevada",1400000US32003002941,106600,1145,5.3
32,003,003214,"Census Tract 32.14, Clark County, Nevada",1400000US32003003214,191200,1314,2.0
32,003,004910,"Census Tract 49.10, Clark County, Nevada",1400000US32003004910,94700,1090,7.3
32,003,005103,"Census Tract 51.03, Clark County, Nevada",1400000US32003005103,159500,911,9.0
32,003,001300,"Census Tract 13, Clark County, Nevada",1400000US32003001300,108900,1052,10.9
32,003,002406,"Census Tract 24.06, Clark County, Nevada",1400000US32003002406,55100,863,12.1
32,003,002827,"Census Tract 28.27, Clark County, Nevada",1400000US32003002827,158800,887,4.3
32,003,002961,"Census Tract 29.61, Clark County, Nevada",1400000US32003002961,302200,1113,2.8
32,003,003220,"Census Tract 32.20, Clark County, Nevada",1400000US32003003220,119900,1038,8.9
32,003,004703,"Census Tract 47.03, Clark County, Nevada",1400000US32003004703,79700,938,10.3
32,003,003408,"Census Tract 34.08, Clark County, Nevada",1400000US32003003408,226800,1148,9.5
32,003,005007,"Census Tract 50.07, Clark County, Nevada",1400000US32003005007,171100,1024,2.9
32,003,003211,"Census Tract 32.11, Clark County, Nevada",1400000US32003003211,184400,1304,2.9
32,003,003419,"Census Tract 34.19, Clark County, Nevada",1400000US32003003419,80900,930,11.7
32,003,004917,"Census Tract 49.17, Clark County, Nevada",1400000US32003004917,121700,1291,9.8
32,003,005322,"Census Tract 53.22, Clark County, Nevada",1400000US32003005322,288600,1307,6.5
32,003,000600,"Census Tract 6, Clark County, Nevada",1400000US32003000600,59200,635,6.7
32,003,001718,"Census Tract 17.18, Clark County, Nevada",1400000US32003001718,85600,790,15.3
32,003,002603,"Census Tract 26.03, Clark County, Nevada",1400000US32003002603,-666666666,684,7.7
32,003,003005,"Census Tract 30.05, Clark County, Nevada",1400000US32003003005,134300,1353,11.3
32,003,003500,"Census Tract 35, Clark County, Nevada",1400000US32003003500,85300,981,10.7
32,003,004912,"Census Tract 49.12, Clark County, Nevada",1400000US32003004912,96600,988,9.4
32,003,005317,"Census Tract 53.17, Clark County, Nevada",1400000US32003005317,224500,979,6.4
32,003,005338,"Census Tract 53.38, Clark County, Nevada",1400000US32003005338,192400,1318,3.5
32,003,000401,"Census Tract 4.01, Clark County, Nevada",1400000US32003000401,95900,584,18.2
32,003,000106,"Census Tract 1.06, Clark County, Nevada",1400000US32003000106,111900,784,8.7
32,003,000107,"Census Tract 1.07, Clark County, Nevada",1400000US32003000107,95700,899,6.8
32,003,000109,"Census Tract 1.09, Clark County, Nevada",1400000US32003000109,101000,916,12.0
32,003,000108,"Census Tract 1.08, Clark County, Nevada",1400000US32003000108,70700,841,9.4
32,003,000402,"Census Tract 4.02, Clark County, Nevada",1400000US32003000402,96300,627,12.1
32,003,000521,"Census Tract 5.21, Clark County, Nevada",1400000US32003000521,80500,634,11.2
32,003,000403,"Census Tract 4.03, Clark County, Nevada",1400000US32003000403,64500,552,7.9
32,003,000520,"Census Tract 5.20, Clark County, Nevada",1400000US32003000520,70000,1092,6.7
32,003,000522,"Census Tract 5.22, Clark County, Nevada",1400000US32003000522,42500,693,11.2
32,003,000523,"Census Tract 5.23, Clark County, Nevada",1400000US32003000523,-666666666,596,12.9
32,003,000524,"Census Tract 5.24, Clark County, Nevada",1400000US32003000524,69800,701,6.9
32,003,000525,"Census Tract 5.25, Clark County, Nevada",1400000US32003000525,79000,778,7.6
32,003,000527,"Census Tract 5.27, Clark County, Nevada",1400000US32003000527,76400,922,9.9
32,003,000526,"Census Tract 5.26, Clark County, Nevada",1400000US32003000526,80000,943,16.6
32,003,000528,"Census Tract 5.28, Clark County, Nevada",1400000US32003000528,36300,786,9.8
32,003,001401,"Census Tract 14.01, Clark County, Nevada",1400000US32003001401,111100,649,12.5
32,003,001502,"Census Tract 15.02, Clark County, Nevada",1400000US32003001502,10800,677,4.3
32,003,001200,"Census Tract 12, Clark County, Nevada",1400000US32003001200,113600,785,5.7
32,003,001706,"Census Tract 17.06, Clark County, Nevada",1400000US32003001706,134500,996,9.7
32,003,001709,"Census Tract 17.09, Clark County, Nevada",1400000US32003001709,121100,1185,11.9
32,003,001711,"Census Tract 17.11, Clark County, Nevada",1400000US32003001711,103000,912,8.0
32,003,002708,"Census Tract 27.08, Clark County, Nevada",1400000US32003002708,81700,818,9.7
32,003,002821,"Census Tract 28.21, Clark County, Nevada",1400000US32003002821,314400,948,8.3
32,003,002829,"Census Tract 28.29, Clark County, Nevada",1400000US32003002829,171900,1275,6.4
32,003,002919,"Census Tract 29.19, Clark County, Nevada",1400000US32003002919,134900,968,8.7
32,003,002935,"Census Tract 29.35, Clark County, Nevada",1400000US32003002935,166500,1271,6.5
32,003,002949,"Census Tract 29.49, Clark County, Nevada",1400000US32003002949,121000,1239,6.5
32,003,002950,"Census Tract 29.50, Clark County, Nevada",1400000US32003002950,137800,1023,6.4
32,003,002953,"Census Tract 29.53, Clark County, Nevada",1400000US32003002953,147100,1417,5.2
32,003,003102,"Census Tract 31.02, Clark County, Nevada",1400000US32003003102,92500,943,11.7
32,003,003213,"Census Tract 32.13, Clark County, Nevada",1400000US32003003213,210400,1420,2.9
32,003,003607,"Census Tract 36.07, Clark County, Nevada",1400000US32003003607,137000,1320,7.3
32,003,003227,"Census Tract 32.27, Clark County, Nevada",1400000US32003003227,269400,1442,7.2
32,003,003413,"Census Tract 34.13, Clark County, Nevada",1400000US32003003413,163700,853,8.5
32,003,004000,"Census Tract 40, Clark County, Nevada",1400000US32003004000,83900,780,8.6
32,003,004717,"Census Tract 47.17, Clark County, Nevada",1400000US32003004717,103300,1127,6.9
32,003,005102,"Census Tract 51.02, Clark County, Nevada",1400000US32003005102,174300,983,6.6
32,003,005314,"Census Tract 53.14, Clark County, Nevada",1400000US32003005314,213700,1598,8.9
32,003,005315,"Census Tract 53.15, Clark County, Nevada",1400000US32003005315,153200,1159,4.5
32,003,005318,"Census Tract 53.18, Clark County, Nevada",1400000US32003005318,349400,1021,3.1
32,003,005333,"Census Tract 53.33, Clark County, Nevada",1400000US32003005333,229600,1537,4.7
32,003,005422,"Census Tract 54.22, Clark County, Nevada",1400000US32003005422,101700,1122,13.3
32,003,002938,"Census Tract 29.38, Clark County, Nevada",1400000US32003002938,293900,945,5.0
32,003,002940,"Census Tract 29.40, Clark County, Nevada",1400000US32003002940,189500,1165,6.2
32,003,002952,"Census Tract 29.52, Clark County, Nevada",1400000US32003002952,110800,1050,5.9
32,003,000519,"Census Tract 5.19, Clark County, Nevada",1400000US32003000519,88700,1007,9.6
32,003,001004,"Census Tract 10.04, Clark County, Nevada",1400000US32003001004,151200,913,13.9
32,003,001005,"Census Tract 10.05, Clark County, Nevada",1400000US32003001005,455900,1457,1.9
32,003,001707,"Census Tract 17.07, Clark County, Nevada",1400000US32003001707,113000,1000,11.2
32,003,001710,"Census Tract 17.10, Clark County, Nevada",1400000US32003001710,106300,856,7.5
32,003,001713,"Census Tract 17.13, Clark County, Nevada",1400000US32003001713,121300,1217,5.9
32,003,001801,"Census Tract 18.01, Clark County, Nevada",1400000US32003001801,77600,779,10.6
32,003,002201,"Census Tract 22.01, Clark County, Nevada",1400000US32003002201,82500,671,6.2
32,003,002203,"Census Tract 22.03, Clark County, Nevada",1400000US32003002203,102600,873,9.1
32,003,002404,"Census Tract 24.04, Clark County, Nevada",1400000US32003002404,-666666666,647,9.9
32,003,002706,"Census Tract 27.06, Clark County, Nevada",1400000US32003002706,63800,706,6.4
32,003,002707,"Census Tract 27.07, Clark County, Nevada",1400000US32003002707,133200,968,4.0
32,003,002810,"Census Tract 28.10, Clark County, Nevada",1400000US32003002810,13000,961,11.0
32,003,002811,"Census Tract 28.11, Clark County, Nevada",1400000US32003002811,209000,1519,7.9
32,003,002828,"Census Tract 28.28, Clark County, Nevada",1400000US32003002828,255100,951,5.5
32,003,002835,"Census Tract 28.35, Clark County, Nevada",1400000US32003002835,156500,965,9.4
32,003,002939,"Census Tract 29.39, Clark County, Nevada",1400000US32003002939,414200,2583,6.4
32,003,003204,"Census Tract 32.04, Clark County, Nevada",1400000US32003003204,259600,1188,3.9
32,003,003415,"Census Tract 34.15, Clark County, Nevada",1400000US32003003415,110800,894,9.5
32,003,002957,"Census Tract 29.57, Clark County, Nevada",1400000US32003002957,398000,1935,1.0
32,003,003226,"Census Tract 32.26, Clark County, Nevada",1400000US32003003226,595600,2068,2.8
32,003,003412,"Census Tract 34.12, Clark County, Nevada",1400000US32003003412,131500,1199,7.8
32,003,000105,"Census Tract 1.05, Clark County, Nevada",1400000US32003000105,83300,1281,9.7
32,003,000201,"Census Tract 2.01, Clark County, Nevada",1400000US32003000201,91700,849,4.3
32,003,003422,"Census Tract 34.22, Clark County, Nevada",1400000US32003003422,112800,952,8.2
32,003,004714,"Census Tract 47.14, Clark County, Nevada",1400000US32003004714,93800,875,9.2
32,003,004921,"Census Tract 49.21, Clark County, Nevada",1400000US32003004921,73200,863,13.0
32,003,005005,"Census Tract 50.05, Clark County, Nevada",1400000US32003005005,52700,723,9.7
32,003,005101,"Census Tract 51.01, Clark County, Nevada",1400000US32003005101,193900,962,8.0
32,003,005105,"Census Tract 51.05, Clark County, Nevada",1400000US32003005105,128600,1189,9.2
32,003,001610,"Census Tract 16.10, Clark County, Nevada",1400000US32003001610,124000,1376,6.6
32,003,001611,"Census Tract 16.11, Clark County, Nevada",1400000US32003001611,129200,980,10.2
32,003,001716,"Census Tract 17.16, Clark County, Nevada",1400000US32003001716,124700,1145,8.2
32,003,001902,"Census Tract 19.02, Clark County, Nevada",1400000US32003001902,111500,887,7.1
32,003,002204,"Census Tract 22.04, Clark County, Nevada",1400000US32003002204,77700,734,12.4
32,003,002501,"Census Tract 25.01, Clark County, Nevada",1400000US32003002501,145800,721,8.7
32,003,002830,"Census Tract 28.30, Clark County, Nevada",1400000US32003002830,156900,1146,8.4
32,003,002836,"Census Tract 28.36, Clark County, Nevada",1400000US32003002836,149700,1266,9.6
32,003,002905,"Census Tract 29.05, Clark County, Nevada",1400000US32003002905,183000,805,9.1
32,003,002506,"Census Tract 25.06, Clark County, Nevada",1400000US32003002506,66500,697,8.0
32,003,002814,"Census Tract 28.14, Clark County, Nevada",1400000US32003002814,229900,1115,6.2
32,003,002831,"Census Tract 28.31, Clark County, Nevada",1400000US32003002831,111000,981,7.3
32,003,002832,"Census Tract 28.32, Clark County, Nevada",1400000US32003002832,155400,1188,4.1
32,003,002834,"Census Tract 28.34, Clark County, Nevada",1400000US32003002834,181600,1180,4.7
32,003,002937,"Census Tract 29.37, Clark County, Nevada",1400000US32003002937,122200,943,7.7
32,003,002948,"Census Tract 29.48, Clark County, Nevada",1400000US32003002948,115700,1030,7.4
32,003,002958,"Census Tract 29.58, Clark County, Nevada",1400000US32003002958,136500,994,6.0
32,003,002962,"Census Tract 29.62, Clark County, Nevada",1400000US32003002962,445100,865,8.4
32,003,003003,"Census Tract 30.03, Clark County, Nevada",1400000US32003003003,127100,944,8.5
32,003,003210,"Census Tract 32.10, Clark County, Nevada",1400000US32003003210,223400,1445,2.5
32,003,003223,"Census Tract 32.23, Clark County, Nevada",1400000US32003003223,601800,1204,3.8
32,003,003306,"Census Tract 33.06, Clark County, Nevada",1400000US32003003306,167500,1382,7.0
32,003,003409,"Census Tract 34.09, Clark County, Nevada",1400000US32003003409,103200,1039,10.7
32,003,003410,"Census Tract 34.10, Clark County, Nevada",1400000US32003003410,149400,1371,4.4
32,003,003411,"Census Tract 34.11, Clark County, Nevada",1400000US32003003411,158000,929,6.4
32,003,003613,"Census Tract 36.13, Clark County, Nevada",1400000US32003003613,129300,1097,6.6
32,003,004100,"Census Tract 41, Clark County, Nevada",1400000US32003004100,76700,1110,7.7
32,003,004710,"Census Tract 47.10, Clark County, Nevada",1400000US32003004710,72600,804,13.1
32,003,004716,"Census Tract 47.16, Clark County, Nevada",1400000US32003004716,91400,1137,9.0
32,003,002808,"Census Tract 28.08, Clark County, Nevada",1400000US32003002808,313000,1017,5.1
32,003,002824,"Census Tract 28.24, Clark County, Nevada",1400000US32003002824,216000,1218,7.0
32,003,002942,"Census Tract 29.42, Clark County, Nevada",1400000US32003002942,142400,1167,10.3
32,003,002946,"Census Tract 29.46, Clark County, Nevada",1400000US32003002946,164800,1063,7.6
32,003,002947,"Census Tract 29.47, Clark County, Nevada",1400000US32003002947,334600,1817,3.0
32,003,002951,"Census Tract 29.51, Clark County, Nevada",1400000US32003002951,199900,1042,7.4
32,003,003004,"Census Tract 30.04, Clark County, Nevada",1400000US32003003004,73600,897,8.5
32,003,003208,"Census Tract 32.08, Clark County, Nevada",1400000US32003003208,355100,2250,3.6
32,003,003218,"Census Tract 32.18, Clark County, Nevada",1400000US32003003218,324600,1664,5.0
32,003,003219,"Census Tract 32.19, Clark County, Nevada",1400000US32003003219,181400,1208,3.7
32,003,003222,"Census Tract 32.22, Clark County, Nevada",1400000US32003003222,201600,1286,6.5
32,003,003305,"Census Tract 33.05, Clark County, Nevada",1400000US32003003305,176100,1407,6.8
32,003,003414,"Census Tract 34.14, Clark County, Nevada",1400000US32003003414,239600,1466,5.1
32,003,003420,"Census Tract 34.20, Clark County, Nevada",1400000US32003003420,102000,821,11.9
32,003,003700,"Census Tract 37, Clark County, Nevada",1400000US32003003700,71100,998,10.9
32,003,004500,"Census Tract 45, Clark County, Nevada",1400000US32003004500,65000,1093,9.4
32,003,000103,"Census Tract 1.03, Clark County, Nevada",1400000US32003000103,101300,748,10.5
32,003,000301,"Census Tract 3.01, Clark County, Nevada",1400000US32003000301,82200,712,6.8
32,003,003103,"Census Tract 31.03, Clark County, Nevada",1400000US32003003103,119700,1040,16.2
32,003,003104,"Census Tract 31.04, Clark County, Nevada",1400000US32003003104,116100,881,11.3
32,003,003228,"Census Tract 32.28, Clark County, Nevada",1400000US32003003228,127500,1063,10.4
32,003,003229,"Census Tract 32.29, Clark County, Nevada",1400000US32003003229,153300,1256,7.2
32,003,003230,"Census Tract 32.30, Clark County, Nevada",1400000US32003003230,197800,1219,4.6
32,003,003231,"Census Tract 32.31, Clark County, Nevada",1400000US32003003231,222800,988,6.3
32,003,003232,"Census Tract 32.32, Clark County, Nevada",1400000US32003003232,383800,1464,4.5
32,003,003233,"Census Tract 32.33, Clark County, Nevada",1400000US32003003233,239800,1365,4.3
32,003,003234,"Census Tract 32.34, Clark County, Nevada",1400000US32003003234,155500,1243,8.7
32,003,003235,"Census Tract 32.35, Clark County, Nevada",1400000US32003003235,219000,1004,8.1
32,003,003236,"Census Tract 32.36, Clark County, Nevada",1400000US32003003236,149500,1478,3.3
32,003,003237,"Census Tract 32.37, Clark County, Nevada",1400000US32003003237,178700,1051,3.5
32,003,003238,"Census Tract 32.38, Clark County, Nevada",1400000US32003003238,171200,1153,1.8
32,003,003239,"Census Tract 32.39, Clark County, Nevada",1400000US32003003239,195000,1138,4.1
32,003,003240,"Census Tract 32.40, Clark County, Nevada",1400000US32003003240,200100,1233,7.7
32,003,003241,"Census Tract 32.41, Clark County, Nevada",1400000US32003003241,184300,1121,6.9
32,003,003242,"Census Tract 32.42, Clark County, Nevada",1400000US32003003242,405300,1425,7.3
32,003,003243,"Census Tract 32.43, Clark County, Nevada",1400000US32003003243,257400,1603,4.7
32,003,003244,"Census Tract 32.44, Clark County, Nevada",1400000US32003003244,156700,1354,5.3
32,003,003245,"Census Tract 32.45, Clark County, Nevada",1400000US32003003245,193900,1365,4.7
32,003,003246,"Census Tract 32.46, Clark County, Nevada",1400000US32003003246,167100,1285,5.6
32,003,003247,"Census Tract 32.47, Clark County, Nevada",1400000US32003003247,206800,1149,8.0
32,003,003248,"Census Tract 32.48, Clark County, Nevada",1400000US32003003248,248400,959,5.8
32,003,003249,"Census Tract 32.49, Clark County, Nevada",1400000US32003003249,258700,1599,6.5
